1.0,0.75,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,0.02976598,0.18763579428195953,0.18761903047561646,0.18761876225471497
1.0,0.75,0.75,0.30000001192092896,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.30000001192092896,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.30000001192092896,0.009999999776482582,0.009999999776482582,0.056042254,0.1856982558965683,0.18564122915267944,0.18565061688423157
1.0,0.75,0.75,0.44999998807907104,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.44999998807907104,0.009999999776482582,0.009999999776482582,1.0,0.75,0.75,0.44999998807907104,0.009999999776482582,0.009999999776482582,0.08326892,0.18879197537899017,0.18870648741722107,0.18872715532779694
1.0,0.75,0.75,0.15000000596046448,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.15000000596046448,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.15000000596046448,0.02499999850988388,0.02499999850988388,0.035983562,0.20986467599868774,0.2098410725593567,0.20985817909240723
1.0,0.75,0.75,0.30000001192092896,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.30000001192092896,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.30000001192092896,0.02499999850988388,0.02499999850988388,0.061615184,0.19683274626731873,0.19678224623203278,0.19680184125900269
1.0,0.75,0.75,0.44999998807907104,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.44999998807907104,0.02499999850988388,0.02499999850988388,1.0,0.75,0.75,0.44999998807907104,0.02499999850988388,0.02499999850988388,0.08847425,0.1960914433002472,0.1959947645664215,0.19603711366653442
1.0,0.75,0.75,0.15000000596046448,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.15000000596046448,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.15000000596046448,0.03999999910593033,0.03999999910593033,0.0428352,0.23089241981506348,0.23087257146835327,0.23087772727012634
1.0,0.75,0.75,0.30000001192092896,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.30000001192092896,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.30000001192092896,0.03999999910593033,0.03999999910593033,0.067473955,0.20772072672843933,0.2076839804649353,0.20770412683486938
1.0,0.75,0.75,0.44999998807907104,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.44999998807907104,0.03999999910593033,0.03999999910593033,1.0,0.75,0.75,0.44999998807907104,0.03999999910593033,0.03999999910593033,0.093847014,0.20338648557662964,0.2033083289861679,0.20333299040794373
1.0,0.875,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,1.0,0.875,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,1.0,0.875,0.75,0.15000000596046448,0.009999999776482582,0.009999999776482582,0.0014203496,0.017808958888053894,0.017810657620429993,0.017797857522964478
